timestamp,used_mb,avail_mb,mem_pct,pid1,name1,rss1,cpu1,pid2,name2,rss2,cpu2,pid3,name3,rss3,cpu3,pid4,name4,rss4,cpu4,pid5,name5,rss5,cpu5
1775702701.44,15508.42,875.58,94.7,1001,postgres,349.33,0.4,1115,spotify,217.63,9.5,1231,chrome,225.83,10.0,1341,code,155.82,28.7,1447,java,64.86,22.9
1775702703.44,15485.84,898.16,94.5,1009,code,452.7,6.8,1117,firefox,101.69,13.7,1222,chrome,96.87,29.7,1336,postgres,29.61,16.3,1451,firefox,15.38,27.1
1775702705.44,15474.1,909.9,94.4,1004,firefox,134.2,27.3,1115,chrome,72.17,21.0,1226,python3,258.83,4.5,1333,slack,74.86,9.6,1447,code,31.74,22.7
1775702707.44,15492.3,891.7,94.6,1009,firefox,481.01,25.4,1116,spotify,315.75,27.4,1223,spotify,190.29,3.3,1339,firefox,73.0,24.0,1450,chrome,27.71,2.6
1775702709.44,15475.78,908.22,94.5,1010,node,163.36,10.7,1119,node,173.84,26.3,1226,spotify,46.95,17.4,1334,java,75.86,9.3,1452,code,141.21,3.0
1775702711.44,15454.51,929.49,94.3,1006,slack,423.99,5.3,1112,code,210.11,14.3,1224,code,110.39,16.4,1337,firefox,20.3,6.1,1449,spotify,99.83,27.8
1775702713.44,15455.21,928.79,94.3,1001,python3,282.73,7.7,1121,java,167.34,11.6,1231,code,256.67,27.7,1339,python3,27.18,6.8,1448,postgres,12.17,11.5
1775702715.44,15464.1,919.9,94.4,1006,code,571.66,0.3,1119,postgres,248.49,8.4,1229,firefox,71.63,6.0,1333,chrome,102.41,15.5,1447,node,65.42,6.3
1775702717.44,15450.37,933.63,94.3,1007,firefox,133.29,0.9,1111,docker,273.7,11.6,1230,python3,100.69,9.8,1341,node,107.42,16.8,1450,code,31.13,26.8
1775702719.44,15414.68,969.32,94.1,1007,spotify,51.6,10.1,1118,node,40.72,22.1,1222,docker,233.1,17.0,1343,slack,71.33,29.3,1447,java,73.91,13.3
1775702721.44,15441.41,942.59,94.2,1002,slack,347.4,6.1,1120,docker,150.26,14.7,1223,code,62.06,8.6,1338,spotify,167.18,22.3,1453,node,95.51,4.8
1775702723.44,15459.98,924.02,94.4,1002,slack,715.16,3.6,1116,java,162.98,18.7,1228,chrome,90.14,5.3,1343,docker,65.3,13.8,1444,java,52.09,2.4
1775702725.44,15460.12,923.88,94.4,1009,python3,251.1,22.4,1113,node,358.88,23.2,1228,slack,145.93,6.5,1342,node,123.23,6.7,1453,java,13.98,21.0
1775702727.44,15476.72,907.28,94.5,1002,node,515.14,18.0,1120,postgres,201.35,20.9,1230,docker,86.32,23.7,1338,java,146.87,21.3,1444,node,109.56,19.5
1775702729.44,15485.64,898.36,94.5,1005,spotify,187.23,17.9,1120,postgres,372.3,3.4,1232,python3,168.2,12.4,1338,postgres,109.94,29.6,1446,docker,84.32,17.0
1775702731.44,15468.71,915.29,94.4,1010,code,517.79,17.6,1112,node,174.72,9.3,1229,docker,56.86,2.9,1341,slack,199.51,25.9,1444,code,129.6,13.4
1775702733.44,15461.42,922.58,94.4,1009,java,132.7,19.5,1116,slack,345.97,4.0,1232,slack,81.27,7.9,1335,docker,194.92,19.2,1452,chrome,49.69,9.8
1775702735.44,15442.3,941.7,94.3,1008,spotify,474.06,3.5,1112,docker,363.49,22.6,1232,postgres,219.37,27.9,1339,node,85.91,3.7,1452,node,127.53,14.1
1775702737.44,15439.81,944.19,94.2,1001,python3,322.08,11.3,1119,python3,66.61,28.7,1222,node,261.28,29.5,1341,code,158.85,29.2,1453,docker,157.98,18.6
1775702739.44,15442.91,941.09,94.3,1010,java,525.49,21.1,1116,python3,124.24,11.0,1230,spotify,133.14,7.0,1338,spotify,24.39,27.7,1454,spotify,86.92,15.5
1775702741.44,15428.21,955.79,94.2,1002,spotify,379.16,23.6,1113,firefox,261.51,23.8,1226,firefox,156.74,9.6,1338,postgres,38.01,25.2,1449,postgres,119.31,15.1
1775702743.44,15459.01,924.99,94.4,1009,code,189.36,15.1,1121,spotify,175.8,7.1,1232,firefox,185.71,20.6,1340,chrome,170.72,12.9,1447,python3,40.92,0.1
1775702745.44,15463.6,920.4,94.4,1005,docker,646.18,5.7,1120,firefox,268.42,3.6,1228,python3,34.31,10.4,1339,docker,63.12,16.7,1450,node,84.52,24.5
1775702747.44,15465.36,918.64,94.4,1003,java,344.88,28.7,1119,java,275.43,1.6,1228,slack,130.41,3.5,1340,firefox,187.8,7.7,1444,firefox,43.96,22.9
1775702749.44,15445.64,938.36,94.3,1002,slack,435.68,14.1,1112,docker,83.83,8.2,1228,chrome,19.28,26.3,1334,chrome,155.48,26.0,1452,python3,130.63,13.5
1775702751.44,15440.8,943.2,94.2,1007,code,491.65,8.1,1120,docker,121.75,0.5,1222,spotify,135.85,12.8,1343,postgres,21.94,29.0,1451,code,106.02,20.4
1775702753.44,15441.34,942.66,94.2,1005,firefox,186.79,26.4,1121,chrome,321.66,28.4,1230,python3,30.12,10.9,1334,code,55.46,0.9,1452,node,99.18,5.7
1775702755.44,15452.47,931.53,94.3,1009,firefox,526.66,25.2,1112,firefox,326.43,4.4,1225,postgres,98.52,23.1,1341,spotify,91.74,20.6,1451,code,145.62,25.8
1775702757.44,15414.43,969.57,94.1,1000,slack,706.32,11.5,1111,java,44.87,10.3,1222,java,89.11,10.6,1334,slack,55.46,16.6,1448,chrome,134.16,22.4
1775702759.44,15416.03,967.97,94.1,1000,docker,515.22,8.2,1119,spotify,357.99,24.5,1227,node,41.98,5.7,1335,postgres,93.73,10.5,1454,firefox,33.45,8.7
1775702761.44,15413.48,970.52,94.1,1008,code,153.75,22.0,1120,python3,352.41,11.5,1230,node,98.65,19.1,1340,node,113.15,25.5,1454,spotify,71.5,15.0
1775702763.44,15406.93,977.07,94.0,1006,spotify,251.28,22.7,1119,postgres,189.65,28.8,1225,code,171.54,14.7,1343,spotify,92.93,17.0,1446,node,99.16,7.6
1775702765.44,15404.62,979.38,94.0,1004,spotify,213.25,13.9,1119,postgres,148.33,25.7,1230,postgres,79.28,19.5,1333,python3,164.2,7.0,1451,docker,27.18,29.9
1775702767.44,15430.52,953.48,94.2,1005,chrome,540.2,20.3,1113,slack,183.22,25.2,1223,slack,79.15,12.3,1342,code,18.42,2.2,1452,spotify,90.95,20.9
1775702769.44,15429.96,954.04,94.2,1004,docker,52.45,19.6,1115,postgres,286.74,7.6,1227,node,210.34,25.3,1335,firefox,88.61,4.0,1445,spotify,112.04,10.0
1775702771.44,15411.81,972.19,94.1,1009,postgres,321.7,20.6,1113,java,157.6,22.7,1232,python3,34.38,10.2,1334,postgres,163.54,5.2,1444,chrome,11.03,30.0
1775702773.44,15393.06,990.94,94.0,1006,postgres,608.56,3.2,1114,docker,361.21,5.0,1224,slack,108.84,28.3,1339,spotify,193.37,20.5,1445,postgres,94.55,10.7
1775702775.44,15387.1,996.9,93.9,1000,docker,200.61,13.9,1112,spotify,278.22,18.2,1222,node,128.55,14.1,1336,code,30.76,23.8,1449,node,127.38,29.5
1775702777.44,15372.08,1011.92,93.8,1008,firefox,135.74,29.8,1121,code,259.66,17.2,1222,chrome,140.39,27.7,1339,docker,37.69,17.6,1453,slack,90.46,2.4
1775702779.44,15401.0,983.0,94.0,1001,chrome,379.42,25.7,1121,chrome,146.56,29.4,1231,firefox,239.67,16.1,1343,docker,198.89,1.4,1446,firefox,43.5,13.1
1775702781.44,15380.05,1003.95,93.9,1003,python3,680.05,26.6,1120,java,168.29,27.0,1229,chrome,60.67,19.0,1336,docker,169.84,6.3,1444,firefox,78.36,29.3
1775702783.44,15382.78,1001.22,93.9,1006,python3,502.25,20.2,1117,slack,261.49,20.6,1229,node,82.94,15.7,1333,postgres,44.4,16.3,1454,postgres,53.59,24.7
1775702785.44,15367.12,1016.88,93.8,1008,slack,480.77,28.1,1120,spotify,318.75,7.2,1224,code,172.54,20.1,1336,node,150.08,27.6,1448,python3,24.24,18.1
1775702787.44,15350.41,1033.59,93.7,1008,firefox,362.22,26.1,1111,postgres,142.07,5.1,1222,postgres,187.91,22.7,1343,postgres,199.43,2.9,1447,code,73.72,19.8
1775702789.44,15346.4,1037.6,93.7,1007,chrome,89.86,6.6,1118,spotify,30.95,29.3,1229,postgres,216.13,3.5,1333,java,163.17,20.2,1444,firefox,140.82,22.7
1775702791.44,15330.57,1053.43,93.6,1005,java,495.12,0.2,1113,slack,274.99,2.9,1229,chrome,141.87,15.2,1333,docker,164.4,8.3,1444,docker,59.43,0.5
1775702793.44,15330.44,1053.56,93.6,1002,java,675.94,12.7,1117,docker,109.64,18.6,1230,java,260.11,2.7,1338,chrome,20.9,11.1,1452,firefox,123.83,17.3
1775702795.44,15293.55,1090.45,93.3,1005,code,377.51,14.9,1120,python3,384.67,4.3,1223,spotify,255.42,9.6,1339,code,103.08,15.4,1451,chrome,109.89,12.9
1775702797.44,15293.69,1090.31,93.3,1000,code,628.83,7.7,1121,firefox,377.82,13.9,1225,node,50.19,9.8,1334,spotify,144.62,6.3,1452,code,44.22,25.3
1775702799.44,15315.59,1068.41,93.5,1003,java,708.93,29.4,1121,java,237.67,20.0,1225,spotify,232.49,7.2,1338,slack,160.26,2.4,1452,docker,113.93,5.0
1775702801.44,15311.86,1072.14,93.5,1001,chrome,376.07,20.6,1112,spotify,155.33,15.2,1223,java,39.56,18.4,1335,spotify,143.04,12.9,1447,java,158.63,23.2
1775702803.44,15322.48,1061.52,93.5,1001,slack,103.79,14.4,1116,chrome,385.26,24.4,1226,node,112.86,2.2,1338,code,65.92,22.7,1454,java,141.25,28.9
1775702805.44,15355.06,1028.94,93.7,1001,firefox,660.88,4.8,1113,code,322.85,23.7,1231,node,214.27,6.4,1340,node,15.72,20.5,1444,node,107.48,24.5
1775702807.44,15335.13,1048.87,93.6,1009,firefox,760.42,6.8,1118,firefox,188.37,22.3,1232,postgres,177.53,0.6,1342,postgres,81.86,0.9,1446,firefox,101.35,8.2
1775702809.44,15351.33,1032.67,93.7,1001,node,784.94,28.2,1120,slack,349.18,29.2,1227,firefox,55.61,27.5,1338,firefox,66.94,26.0,1448,python3,35.36,10.2
1775702811.44,15350.68,1033.32,93.7,1001,node,614.28,22.1,1113,firefox,355.37,15.8,1228,code,75.47,22.0,1343,node,14.52,12.8,1454,node,26.18,3.7
1775702813.44,15343.11,1040.89,93.6,1006,docker,587.73,18.6,1119,python3,303.42,3.7,1225,firefox,198.19,5.3,1335,code,165.05,2.3,1452,spotify,14.49,17.2
1775702815.44,15332.43,1051.57,93.6,1008,docker,488.56,6.4,1114,node,42.52,19.6,1223,node,145.73,19.5,1334,spotify,117.92,29.8,1450,chrome,34.26,25.8
1775702817.44,15338.98,1045.02,93.6,1010,slack,526.88,16.4,1115,node,101.47,9.5,1232,slack,122.08,29.5,1336,firefox,107.28,16.8,1449,slack,88.7,23.2
1775702819.44,15321.54,1062.46,93.5,1009,java,425.18,13.7,1119,docker,238.33,5.4,1226,java,81.98,4.8,1336,firefox,187.82,15.9,1454,java,50.77,8.2
1775702821.44,15306.92,1077.08,93.4,1007,chrome,710.53,17.3,1118,firefox,120.87,4.3,1224,postgres,155.27,16.6,1334,postgres,99.43,16.2,1452,node,133.73,5.7
1775702823.44,15271.74,1112.26,93.2,1005,spotify,343.73,22.9,1117,java,278.93,21.6,1223,postgres,30.18,7.4,1337,slack,171.93,26.6,1448,firefox,46.25,13.6
1775702825.44,15282.13,1101.87,93.3,1006,node,213.38,10.3,1118,chrome,215.05,2.1,1229,firefox,261.78,26.5,1339,java,163.48,28.6,1448,postgres,108.99,11.7
1775702827.44,15254.39,1129.61,93.1,1009,chrome,443.46,18.2,1116,docker,71.08,14.5,1228,code,40.64,26.1,1335,python3,136.01,24.8,1449,spotify,72.67,11.3
1775702829.44,15244.98,1139.02,93.0,1009,firefox,67.17,20.2,1115,node,188.09,24.1,1226,slack,145.21,29.5,1341,java,147.48,2.0,1445,docker,52.63,13.2
1775702831.44,15254.49,1129.51,93.1,1002,java,538.54,23.9,1120,chrome,263.25,27.3,1231,docker,252.44,28.6,1343,chrome,53.89,10.7,1453,chrome,79.77,8.2
1775702833.44,15219.14,1164.86,92.9,1000,spotify,580.15,13.7,1116,firefox,151.46,0.9,1232,node,68.32,24.5,1337,node,152.44,29.5,1451,python3,156.27,14.6
1775702835.44,15231.76,1152.24,93.0,1003,code,425.74,15.2,1114,postgres,32.59,4.4,1223,chrome,47.25,22.4,1338,python3,83.96,27.1,1447,code,16.9,21.1
1775702837.44,15237.7,1146.3,93.0,1007,slack,565.69,8.4,1113,chrome,164.42,8.7,1222,code,39.24,12.6,1341,python3,100.61,12.0,1448,chrome,21.94,15.3
1775702839.44,15208.09,1175.91,92.8,1007,postgres,131.05,27.3,1119,python3,198.69,19.4,1223,node,204.18,17.7,1341,python3,151.27,16.8,1446,docker,72.24,6.6
1775702841.44,15211.68,1172.32,92.8,1001,slack,648.39,24.2,1117,slack,309.64,9.5,1226,docker,257.97,25.1,1337,firefox,98.91,9.3,1451,python3,77.25,28.2
1775702843.44,15229.8,1154.2,93.0,1003,code,706.91,19.5,1120,slack,34.7,2.2,1225,node,122.66,15.4,1343,python3,148.25,9.9,1448,python3,134.61,13.2
1775702845.44,15211.34,1172.66,92.8,1000,postgres,558.5,7.5,1116,slack,225.01,12.4,1225,java,84.17,4.5,1338,spotify,153.51,27.6,1444,java,46.35,26.7
1775702847.44,15199.21,1184.79,92.8,1005,postgres,589.76,15.0,1111,chrome,131.03,2.0,1222,spotify,160.87,17.7,1341,slack,75.09,12.2,1444,code,111.83,12.2
1775702849.44,15178.6,1205.4,92.6,1003,spotify,474.66,5.6,1119,node,170.73,21.4,1229,spotify,146.43,1.2,1342,docker,150.5,28.1,1453,python3,131.97,15.0
1775702851.44,15188.0,1196.0,92.7,1003,node,440.25,26.4,1112,node,176.43,3.9,1222,slack,202.48,2.5,1338,python3,146.65,21.2,1448,java,82.27,26.2
1775702853.44,15200.33,1183.67,92.8,1002,python3,751.74,27.5,1116,chrome,162.05,19.5,1229,slack,232.79,24.9,1337,slack,176.13,25.3,1444,firefox,96.72,7.9
1775702855.44,14917.45,1466.55,91.0,1009,python3,218.35,23.9,1114,docker,349.6,2.8,1226,python3,229.36,8.5,1343,slack,136.14,1.8,1445,node,146.55,13.8
1775702857.44,14935.19,1448.81,91.2,1004,chrome,636.84,23.8,1117,spotify,313.74,9.5,1225,slack,188.44,10.1,1343,docker,71.53,28.2,1446,python3,11.79,4.1
1775702859.44,14922.93,1461.07,91.1,1009,slack,525.07,1.4,1117,chrome,91.49,5.5,1226,docker,179.65,6.9,1343,code,56.9,25.4,1447,docker,90.17,26.6
1775702861.44,15313.71,1070.29,93.5,1004,python3,479.26,6.9,1116,firefox,162.33,13.2,1231,node,60.48,30.0,1333,chrome,141.65,21.9,1446,python3,130.19,9.0
1775702863.44,15319.0,1065.0,93.5,1001,node,79.64,11.5,1112,chrome,216.91,9.5,1229,chrome,86.52,17.4,1339,postgres,12.84,22.6,1450,postgres,156.55,11.2
1775702865.44,15341.81,1042.19,93.6,1004,code,218.26,21.4,1113,spotify,164.76,2.3,1224,node,61.39,26.3,1335,code,53.24,17.3,1454,python3,148.95,16.2
1775702867.44,15360.17,1023.83,93.8,1001,postgres,785.79,14.8,1116,chrome,89.52,3.0,1226,spotify,37.87,25.4,1333,code,124.95,25.4,1449,node,112.38,28.9
1775702869.44,15379.24,1004.76,93.9,1010,python3,659.8,25.7,1121,slack,58.3,8.8,1232,node,175.65,25.2,1343,spotify,133.94,20.6,1445,spotify,138.74,14.0
1775702871.44,15377.7,1006.3,93.9,1001,docker,354.93,0.6,1112,spotify,330.63,22.4,1223,code,103.61,24.1,1336,code,165.1,20.7,1444,code,110.15,3.3
1775702873.44,15407.69,976.31,94.0,1008,slack,152.88,0.8,1115,firefox,167.66,4.4,1232,chrome,174.11,18.5,1336,python3,144.79,5.7,1449,python3,107.22,20.0
1775702875.44,15389.89,994.11,93.9,1002,firefox,789.63,21.9,1113,chrome,303.73,19.1,1228,firefox,119.67,21.9,1342,code,177.57,12.8,1445,python3,79.59,24.2
1775702877.44,15398.31,985.69,94.0,1003,chrome,311.12,17.3,1113,firefox,324.18,7.4,1224,postgres,209.74,17.5,1333,docker,137.68,0.5,1452,java,139.99,15.3
1775702879.44,15388.5,995.5,93.9,1001,spotify,187.2,27.9,1111,python3,332.21,4.2,1227,postgres,27.94,0.4,1339,code,92.86,11.7,1452,postgres,57.95,1.8
1775702881.44,15380.2,1003.8,93.9,1008,postgres,438.77,18.7,1111,java,29.93,10.0,1232,spotify,152.52,21.2,1341,code,65.6,14.2,1444,firefox,109.56,13.0
1775702883.44,15393.07,990.93,94.0,1001,docker,159.19,3.7,1117,spotify,217.46,9.4,1225,node,84.32,30.0,1336,node,114.58,24.5,1444,spotify,105.53,12.5
1775702885.44,15374.32,1009.68,93.8,1002,chrome,427.54,20.6,1111,firefox,175.04,10.1,1230,chrome,262.21,7.7,1333,firefox,113.21,10.7,1449,spotify,132.14,2.4
1775702887.44,15377.86,1006.14,93.9,1003,spotify,627.9,28.3,1115,postgres,307.13,29.9,1232,postgres,233.38,21.1,1342,python3,154.05,0.5,1449,postgres,58.03,8.1
1775702889.44,15368.64,1015.36,93.8,1001,docker,716.58,17.1,1115,spotify,135.22,8.1,1224,python3,226.58,7.1,1342,spotify,75.32,15.0,1451,postgres,33.29,28.5
1775702891.44,15361.3,1022.7,93.8,1006,node,52.63,8.3,1116,firefox,33.72,29.0,1226,docker,149.53,20.2,1337,code,177.8,5.9,1452,python3,85.94,27.5
1775702893.44,15383.57,1000.43,93.9,1002,firefox,126.72,3.1,1119,spotify,297.94,8.5,1224,node,262.51,28.8,1339,java,81.72,26.9,1449,java,43.41,18.9
1775702895.44,15270.92,1113.08,93.2,1004,node,201.88,17.4,1111,code,155.65,24.7,1222,docker,183.24,18.9,1338,java,118.8,25.5,1448,java,156.36,27.3
1775702897.44,15282.97,1101.03,93.3,1008,node,591.43,25.0,1117,python3,163.21,14.2,1229,postgres,191.69,19.7,1334,java,185.06,10.9,1454,java,122.69,27.1
1775702899.44,15281.12,1102.88,93.3,1003,node,337.13,10.2,1117,code,192.86,2.5,1228,spotify,222.57,13.8,1339,spotify,54.78,26.6,1446,postgres,143.73,19.3
1775702901.44,15289.18,1094.82,93.3,1002,slack,731.41,2.5,1117,python3,292.46,6.2,1229,spotify,209.16,13.3,1343,postgres,25.48,22.1,1447,node,72.21,28.2
1775702903.44,15282.89,1101.11,93.3,1008,java,408.4,23.2,1111,firefox,105.52,22.4,1227,chrome,67.89,27.9,1334,java,138.59,24.2,1454,firefox,148.09,18.3
1775702905.44,15297.18,1086.82,93.4,1006,code,433.44,9.4,1115,slack,320.66,14.8,1222,slack,183.79,11.1,1340,java,69.85,24.0,1444,node,137.79,26.3
1775702907.44,15281.72,1102.28,93.3,1004,python3,453.02,12.9,1113,python3,212.25,27.5,1232,python3,38.46,6.7,1339,firefox,196.23,12.6,1447,spotify,18.38,27.4
1775702909.44,15280.79,1103.21,93.3,1010,docker,618.32,27.8,1121,node,180.07,21.4,1228,code,252.31,13.8,1339,java,78.62,24.1,1451,code,72.5,0.8
1775702911.44,15274.65,1109.35,93.2,1010,python3,663.27,7.7,1120,postgres,330.42,10.2,1229,python3,83.33,7.9,1334,docker,93.22,16.1,1446,java,24.45,24.0
1775702913.44,15270.72,1113.28,93.2,1010,docker,434.62,2.1,1119,node,101.37,19.1,1222,docker,265.39,6.6,1336,code,78.26,22.9,1451,chrome,61.03,24.7
1775702915.44,15266.44,1117.56,93.2,1000,slack,635.81,2.6,1119,node,228.66,11.6,1228,spotify,117.32,5.5,1342,slack,190.67,10.9,1453,code,19.53,25.3
1775702917.44,15283.43,1100.57,93.3,1005,slack,338.68,16.7,1121,chrome,374.96,1.6,1226,postgres,41.08,11.7,1339,java,131.74,29.6,1445,node,129.94,11.9
1775702919.44,15283.31,1100.69,93.3,1003,spotify,751.71,2.6,1111,postgres,319.4,23.6,1230,slack,246.14,9.4,1343,docker,180.27,29.9,1454,spotify,88.42,21.3
1775702921.44,15266.56,1117.44,93.2,1000,python3,275.08,17.7,1119,docker,49.99,6.5,1231,spotify,206.23,13.8,1336,firefox,138.02,22.7,1448,postgres,60.5,27.5
1775702923.44,15282.97,1101.03,93.3,1009,chrome,306.44,22.0,1114,chrome,385.58,17.7,1231,firefox,49.72,2.2,1337,firefox,161.23,13.4,1452,python3,134.5,11.0
1775702925.44,15271.2,1112.8,93.2,1001,python3,437.65,2.5,1114,docker,256.49,13.1,1223,docker,77.25,22.6,1336,slack,168.98,11.9,1454,node,69.17,22.9
1775702927.44,15257.31,1126.69,93.1,1010,chrome,645.0,9.9,1111,node,126.43,3.6,1228,python3,169.02,6.0,1338,java,47.04,25.6,1448,node,45.89,28.8
1775702929.44,15772.2,611.8,96.3,1007,postgres,512.71,24.6,1114,slack,184.31,11.4,1224,slack,169.5,23.0,1343,slack,96.7,4.3,1448,firefox,70.21,24.0
1775702931.44,15784.58,599.42,96.3,1001,chrome,402.81,19.2,1111,docker,36.14,23.0,1232,spotify,113.08,16.5,1339,docker,69.88,6.8,1449,spotify,125.27,8.3
1775702933.44,15816.13,567.87,96.5,1010,code,755.17,10.9,1121,java,102.51,11.7,1228,code,20.99,20.9,1334,node,140.97,6.4,1446,node,13.23,26.7
1775702935.44,15804.26,579.74,96.5,1004,docker,221.58,29.6,1119,code,179.15,29.4,1225,firefox,23.83,21.7,1337,python3,20.73,4.4,1453,firefox,119.56,22.4
1775702937.44,15800.59,583.41,96.4,1001,code,544.41,15.8,1119,node,244.27,2.2,1223,postgres,214.08,19.0,1340,slack,77.41,13.5,1447,postgres,68.01,28.1
1775702939.44,15811.13,572.87,96.5,1006,slack,146.53,6.2,1111,docker,103.29,0.4,1230,docker,215.42,8.7,1339,postgres,56.04,19.9,1444,slack,87.73,5.0
1775702941.44,15807.61,576.39,96.5,1005,firefox,240.29,16.7,1116,slack,227.25,14.4,1226,python3,41.04,17.4,1336,slack,20.9,23.3,1454,docker,136.29,17.7
1775702943.44,15802.52,581.48,96.5,1009,slack,224.29,26.3,1119,java,333.42,27.3,1222,docker,108.57,21.4,1336,spotify,55.5,21.1,1453,slack,140.61,23.0
1775702945.44,15482.24,901.76,94.5,1004,python3,409.31,17.7,1114,spotify,392.63,22.5,1227,postgres,200.82,25.7,1343,spotify,179.42,9.0,1447,node,127.33,15.4
1775702947.44,15488.09,895.91,94.5,1005,node,747.37,12.3,1115,docker,321.29,18.9,1228,docker,142.37,7.7,1340,slack,24.09,18.9,1448,postgres,62.2,3.9
1775702949.44,15494.83,889.17,94.6,1004,slack,54.99,13.4,1116,spotify,89.84,19.5,1231,node,41.11,21.4,1338,slack,179.15,11.7,1452,java,131.13,21.9
1775702951.44,15508.91,875.09,94.7,1004,code,338.13,22.0,1112,postgres,63.89,15.0,1230,docker,207.4,28.9,1343,code,18.11,12.0,1447,python3,71.73,5.3
1775702953.44,15505.35,878.65,94.6,1005,docker,457.13,12.4,1114,firefox,205.21,11.5,1228,docker,242.05,12.8,1333,node,185.17,26.0,1445,python3,51.59,16.9
1775702955.44,15513.91,870.09,94.7,1007,spotify,483.48,15.2,1115,postgres,283.51,3.0,1232,firefox,33.25,17.8,1341,node,141.97,14.4,1450,python3,128.44,27.5
1775702957.44,15521.93,862.07,94.7,1003,docker,132.2,11.2,1117,chrome,390.46,5.9,1231,slack,21.75,13.4,1336,python3,185.75,23.6,1446,python3,50.9,21.0
1775702959.44,15502.7,881.3,94.6,1008,code,126.96,4.0,1120,java,369.62,18.4,1229,code,142.55,2.1,1337,docker,95.29,25.0,1450,node,27.45,9.5
1775702961.44,15518.84,865.16,94.7,1010,docker,433.58,11.8,1112,code,219.43,17.2,1231,python3,156.3,20.6,1337,postgres,19.37,3.9,1454,chrome,110.22,26.6
1775702963.44,15513.71,870.29,94.7,1008,spotify,398.42,19.0,1114,firefox,267.09,1.8,1230,firefox,210.41,16.5,1335,chrome,68.66,22.8,1454,postgres,148.54,5.4
1775702965.44,15477.65,906.35,94.5,1005,node,612.53,12.3,1119,slack,53.57,29.1,1232,node,205.41,24.8,1343,postgres,165.56,29.6,1447,node,83.26,5.6
1775702967.44,15476.79,907.21,94.5,1004,chrome,440.34,18.0,1115,postgres,132.46,17.1,1222,python3,22.64,8.9,1340,node,79.35,17.4,1453,python3,23.96,14.3
1775702969.44,15467.12,916.88,94.4,1008,python3,472.7,13.0,1113,chrome,321.12,9.4,1232,slack,128.51,1.1,1342,chrome,83.13,29.7,1450,firefox,32.83,29.8
1775702971.44,15451.46,932.54,94.3,1002,firefox,354.12,7.6,1114,docker,180.57,4.6,1231,python3,197.46,27.5,1339,java,185.66,7.8,1450,java,127.38,1.6
1775702973.44,15464.39,919.61,94.4,1000,spotify,729.43,29.3,1116,firefox,206.34,29.1,1225,slack,236.77,28.6,1335,firefox,157.86,13.6,1448,node,78.84,29.3
1775702975.44,15499.63,884.37,94.6,1010,slack,312.84,28.0,1121,java,256.66,20.6,1229,slack,36.89,16.8,1338,slack,155.24,10.8,1453,code,89.27,27.1
1775702977.44,15510.83,873.17,94.7,1008,docker,100.75,10.9,1112,firefox,346.76,29.6,1224,code,19.06,1.5,1333,postgres,181.96,21.2,1445,spotify,123.25,1.3
1775702979.44,15524.55,859.45,94.8,1008,firefox,652.63,1.2,1111,node,362.95,27.6,1230,java,265.21,26.3,1337,java,171.26,17.7,1444,python3,128.54,13.8
1775702981.44,15519.83,864.17,94.7,1007,java,153.4,7.1,1115,docker,26.55,2.8,1224,java,188.02,22.4,1339,python3,199.66,3.9,1450,spotify,34.36,7.0
1775702983.44,15528.04,855.96,94.8,1003,postgres,156.1,3.1,1119,docker,188.93,0.9,1231,slack,115.16,3.9,1341,code,27.7,0.5,1445,spotify,68.59,15.6
1775702985.44,15519.27,864.73,94.7,1008,python3,555.19,7.5,1115,docker,221.86,15.7,1230,python3,90.92,20.6,1334,spotify,110.13,16.0,1447,node,95.21,23.6
1775702987.44,15529.89,854.11,94.8,1008,slack,168.31,22.9,1120,python3,288.85,25.3,1227,postgres,39.84,6.1,1341,docker,21.79,27.7,1448,postgres,14.03,27.8
1775702989.44,15521.52,862.48,94.7,1001,node,365.76,25.0,1111,docker,37.83,25.5,1232,postgres,162.63,28.5,1337,code,14.86,14.1,1445,docker,132.75,13.8
1775702991.44,15503.53,880.47,94.6,1005,node,566.35,27.5,1111,postgres,337.59,28.6,1226,firefox,141.19,8.5,1340,firefox,55.67,6.4,1447,python3,145.41,25.5
1775702993.44,15490.05,893.95,94.5,1004,postgres,477.06,14.3,1112,python3,369.03,11.3,1231,firefox,250.59,8.7,1343,node,90.56,4.9,1444,chrome,96.97,23.3
1775702995.44,15459.87,924.13,94.4,1008,firefox,226.8,9.4,1111,python3,250.56,27.3,1230,spotify,105.33,15.2,1342,docker,16.64,13.1,1448,chrome,21.49,29.7
1775702997.44,15438.87,945.13,94.2,1002,java,677.47,27.2,1117,spotify,72.38,11.9,1222,firefox,196.7,17.1,1342,node,33.44,27.2,1448,postgres,126.52,18.3
1775702999.44,15437.64,946.36,94.2,1005,code,300.08,8.2,1111,java,310.51,7.3,1227,java,175.05,29.9,1340,chrome,179.56,2.3,1454,firefox,15.94,29.7
1775703001.44,15421.65,962.35,94.1,1010,firefox,233.47,4.5,1112,docker,206.1,22.4,1222,slack,170.47,15.7,1340,spotify,95.27,19.7,1445,code,64.38,25.8
1775703003.44,15409.6,974.4,94.1,1001,java,274.22,22.4,1121,spotify,223.27,15.6,1225,java,227.73,25.1,1333,chrome,123.71,7.6,1445,slack,92.23,16.5
