used_mb,avail_mb,mem_pct,rss1,rss2,rss3,rss4,rss5,mem_lag1,mem_lag5,mem_lag10,mem_roll_mean,mem_roll_std,mem_roll_min,mem_roll_max,mem_delta,time_delta,rate_mb_per_sec,y
15862.54,521.46,96.8,698.76,131.43,179.44,196.46,58.24,15873.52,15884.0,15869.8,15844.569666666668,30.95666541721954,15801.93,15884.0,-10.979999999999563,2.0,-5.489999999999782,15884.0
15861.25,522.75,96.8,617.39,159.75,220.24,129.61,101.21,15862.54,15884.0,15884.0,15846.375333333333,30.266679259684643,15801.93,15884.0,-1.2900000000008731,2.0,-0.6450000000004366,15884.0
15862.31,521.69,96.8,781.09,231.72,263.16,23.75,90.03,15861.25,15869.78,15884.0,15848.253999999999,29.407897544810904,15801.93,15884.0,1.0599999999994907,2.0,0.5299999999997453,15884.0
15884.0,500.0,96.9,248.07,353.17,19.95,110.52,115.43,15862.31,15872.92,15883.31,15850.883333333333,28.940927617115324,15801.93,15884.0,21.69000000000051,2.0,10.845000000000255,15884.0
15884.0,500.0,96.9,368.84,316.57,231.7,17.23,75.36,15884.0,15873.52,15884.0,15853.526333333335,28.18957674745842,15801.93,15884.0,0.0,2.0,0.0,15875.89
15865.02,518.98,96.8,226.55,36.07,37.51,89.37,45.35,15884.0,15862.54,15884.0,15855.629333333334,26.51099925848419,15809.86,15884.0,-18.979999999999563,2.0,-9.489999999999782,15884.0
15861.42,522.58,96.8,293.97,25.73,113.65,40.57,30.25,15865.02,15861.25,15884.0,15857.339,25.09142802669407,15809.86,15884.0,-3.600000000000364,2.0,-1.800000000000182,15884.0
15873.85,510.15,96.9,625.36,272.01,202.15,160.46,61.24,15861.42,15862.31,15869.78,15859.402999999998,23.737534668592907,15809.86,15884.0,12.430000000000291,2.0,6.2150000000001455,15864.02
15884.0,500.0,96.9,709.77,63.68,226.39,81.82,78.56,15873.85,15884.0,15872.92,15861.546999999999,22.91651987490399,15809.86,15884.0,10.149999999999636,2.0,5.074999999999818,15843.87
15880.01,503.99,96.9,315.97,172.93,193.55,101.33,148.58,15884.0,15884.0,15873.52,15863.313,22.19485495841172,15809.86,15884.0,-3.9899999999997817,2.0,-1.9949999999998909,15810.01
15884.0,500.0,96.9,406.72,357.49,120.42,22.29,57.02,15880.01,15865.02,15862.54,15865.104333333333,21.59575382815631,15809.86,15884.0,3.9899999999997817,2.0,1.9949999999998909,15813.28
15884.0,500.0,96.9,126.75,286.02,247.68,81.92,32.46,15884.0,15861.42,15861.25,15867.116666666667,20.376086599988373,15809.86,15884.0,0.0,2.0,0.0,15794.66
15884.0,500.0,96.9,534.18,71.88,249.48,100.73,74.76,15884.0,15873.85,15862.31,15869.588,17.482857280580816,15814.66,15884.0,0.0,2.0,0.0,15790.17
15884.0,500.0,96.9,557.09,284.37,118.61,43.0,140.52,15884.0,15884.0,15884.0,15871.899333333333,14.256530710109352,15825.38,15884.0,0.0,2.0,0.0,15770.43
15875.89,508.11,96.9,65.31,260.18,56.13,135.02,62.8,15884.0,15880.01,15884.0,15873.583,11.235790124738605,15849.34,15884.0,-8.110000000000582,2.0,-4.055000000000291,15745.9
15884.0,500.0,96.9,237.98,283.11,202.64,103.77,74.68,15875.89,15884.0,15865.02,15874.578333333335,10.766822280780307,15849.34,15884.0,8.110000000000582,2.0,4.055000000000291,15742.21
15884.0,500.0,96.9,193.21,75.12,206.14,116.13,140.31,15884.0,15884.0,15861.42,15875.440333333334,10.435461886491979,15849.34,15884.0,0.0,2.0,0.0,15734.67
15864.02,519.98,96.8,538.89,147.5,170.51,69.63,124.06,15884.0,15884.0,15873.85,15875.188333333332,10.621519793113002,15849.34,15884.0,-19.979999999999563,2.0,-9.989999999999782,15728.82
15843.87,540.13,96.7,775.18,207.5,203.01,127.35,100.34,15864.02,15884.0,15884.0,15875.006000000001,11.115984300474096,15843.87,15884.0,-20.149999999999636,2.0,-10.074999999999818,15742.28
15810.01,573.99,96.5,59.04,156.25,91.92,49.8,53.96,15843.87,15875.89,15880.01,15873.517333333331,15.89603221882441,15810.01,15884.0,-33.86000000000058,2.0,-16.93000000000029,15724.96
15813.28,570.72,96.5,776.39,65.78,127.4,104.11,12.84,15810.01,15884.0,15884.0,15871.633333333333,19.330220621287552,15810.01,15884.0,3.2700000000004366,2.0,1.6350000000002183,15735.08
15794.66,589.34,96.4,199.41,247.05,165.37,121.17,24.95,15813.28,15884.0,15884.0,15868.655333333332,23.738496690609807,15794.66,15884.0,-18.6200000000008,2.0,-9.3100000000004,15721.54
15790.17,593.83,96.4,665.36,207.31,78.97,53.83,102.43,15794.66,15864.02,15884.0,15865.527666666667,27.526157039030853,15790.17,15884.0,-4.489999999999782,2.0,-2.244999999999891,15730.99
15770.43,613.57,96.3,60.87,145.69,38.85,191.69,118.9,15790.17,15843.87,15884.0,15861.765000000001,32.310783580574736,15770.43,15884.0,-19.73999999999978,2.0,-9.86999999999989,15742.22
15745.9,638.1,96.1,597.34,135.21,241.0,141.35,118.77,15770.43,15810.01,15875.89,15857.161666666665,38.31367721882225,15745.9,15884.0,-24.530000000000655,2.0,-12.265000000000327,15753.94
15742.21,641.79,96.1,318.25,339.22,130.35,171.05,29.77,15745.9,15813.28,15884.0,15852.435333333333,43.308691780667196,15742.21,15884.0,-3.6900000000005093,2.0,-1.8450000000002547,15734.98
15734.67,649.33,96.0,410.65,113.03,244.36,33.43,94.31,15742.21,15794.66,15884.0,15847.457666666665,47.894521794161165,15734.67,15884.0,-7.539999999999054,2.0,-3.769999999999527,15763.85
15728.82,655.18,96.0,127.79,316.82,19.78,52.18,150.25,15734.67,15790.17,15864.02,15842.759,52.33741875369868,15728.82,15884.0,-5.850000000000364,2.0,-2.925000000000182,15756.4
15742.28,641.72,96.1,282.46,148.31,153.82,43.01,26.53,15728.82,15770.43,15843.87,15838.404333333334,55.10316547602971,15728.82,15884.0,13.460000000000946,2.0,6.730000000000473,15760.98
15724.96,659.04,96.0,327.12,270.33,151.0,47.88,106.27,15742.28,15745.9,15810.01,15833.452333333333,58.41446565024343,15724.96,15884.0,-17.320000000001528,2.0,-8.660000000000764,15755.46
15735.08,648.92,96.0,425.8,176.3,156.82,111.48,58.46,15724.96,15742.21,15813.28,15829.203666666666,60.811957954891085,15724.96,15884.0,10.1200000000008,2.0,5.0600000000004,15750.86
15721.54,662.46,96.0,257.55,32.36,157.69,52.63,143.47,15735.08,15734.67,15794.66,15824.546666666665,63.56061479730561,15721.54,15884.0,-13.539999999999054,2.0,-6.769999999999527,15755.51
15730.99,653.01,96.0,512.03,238.85,51.83,96.38,62.22,15721.54,15728.82,15790.17,15820.169333333333,65.36648671250542,15721.54,15884.0,9.449999999998909,2.0,4.724999999999454,15746.31
15742.22,641.78,96.1,713.45,159.13,198.28,117.52,41.54,15730.99,15742.28,15770.43,15815.443333333333,65.7168015699563,15721.54,15884.0,11.229999999999563,2.0,5.614999999999782,15749.6
15753.94,630.06,96.2,382.29,136.3,151.75,162.99,14.06,15742.22,15724.96,15745.9,15811.108,65.32703729811078,15721.54,15884.0,11.720000000001164,2.0,5.860000000000582,15774.54
15734.98,649.02,96.0,468.15,292.43,219.68,69.66,124.7,15753.94,15735.08,15742.21,15806.773333333333,65.93788112463692,15721.54,15884.0,-18.960000000000946,2.0,-9.480000000000473,15788.47
15763.85,620.15,96.2,687.46,333.49,134.99,124.89,56.94,15734.98,15721.54,15734.67,15803.521,65.55470078421747,15721.54,15884.0,28.8700000000008,2.0,14.4350000000004,15788.62
15756.4,627.6,96.2,571.03,330.51,234.59,119.13,144.08,15763.85,15730.99,15728.82,15799.606,64.71144137560798,15721.54,15884.0,-7.450000000000728,2.0,-3.725000000000364,15797.56
15760.98,623.02,96.2,542.98,221.99,215.52,18.19,73.52,15756.4,15742.22,15742.28,15795.505333333334,63.055723940740315,15721.54,15884.0,4.579999999999927,2.0,2.2899999999999636,15797.49
15755.46,628.54,96.2,709.17,366.18,100.98,86.16,40.83,15760.98,15753.94,15724.96,15791.353666666666,61.377915066400256,15721.54,15884.0,-5.520000000000437,2.0,-2.7600000000002183,15884.0
15750.86,633.14,96.1,170.34,330.02,167.17,150.87,75.37,15755.46,15734.98,15735.08,15786.915666666666,59.223633423066886,15721.54,15884.0,-4.599999999998545,2.0,-2.2999999999992724,15864.7
15755.51,628.49,96.2,709.51,144.67,176.19,59.63,120.23,15750.86,15763.85,15721.54,15782.632666666666,56.546090254514446,15721.54,15884.0,4.649999999999636,2.0,2.324999999999818,15877.06
15746.31,637.69,96.1,710.79,116.49,184.21,135.48,116.79,15755.51,15756.4,15730.99,15778.043,53.54289225259872,15721.54,15884.0,-9.200000000000728,2.0,-4.600000000000364,15859.13
15749.6,634.4,96.1,492.41,53.27,256.66,153.8,142.12,15746.31,15760.98,15742.22,15773.563,49.86824171217179,15721.54,15884.0,3.290000000000873,2.0,1.6450000000004366,15863.49
15774.54,609.46,96.3,500.77,93.47,75.34,49.77,32.64,15749.6,15755.46,15753.94,15770.184666666666,45.97831195215578,15721.54,15884.0,24.94000000000051,2.0,12.470000000000255,15870.74
15788.47,595.53,96.4,339.4,70.81,210.14,188.78,100.23,15774.54,15750.86,15734.98,15767.000333333333,40.84553488412341,15721.54,15884.0,13.929999999998472,2.0,6.964999999999236,15877.64
15788.62,595.38,96.4,240.72,246.27,52.3,89.24,54.93,15788.47,15755.51,15763.85,15763.821,34.66968120581828,15721.54,15864.02,0.1500000000014552,2.0,0.0750000000007276,15874.12
15797.56,586.44,96.4,302.97,171.2,139.25,197.85,120.93,15788.62,15746.31,15756.4,15761.605666666668,29.832212697913803,15721.54,15843.87,8.93999999999869,2.0,4.469999999999345,15883.49
15797.49,586.51,96.4,67.48,178.09,123.52,26.9,128.5,15797.56,15749.6,15760.98,15760.059666666666,26.42975587918032,15721.54,15813.28,-0.06999999999970896,2.0,-0.03499999999985448,15884.0
15884.0,500.0,96.9,480.21,220.82,208.15,169.0,69.51,15797.49,15774.54,15755.46,15762.526000000002,33.70312289965255,15721.54,15884.0,86.51000000000022,2.0,43.25500000000011,15884.0
15864.7,519.3,96.8,186.34,394.33,228.73,59.86,128.26,15884.0,15788.47,15750.86,15764.24,37.47023562798159,15721.54,15884.0,-19.299999999999272,2.0,-9.649999999999636,15865.42
15877.06,506.94,96.9,753.37,272.61,231.67,130.67,11.61,15864.7,15788.62,15755.51,15766.986666666668,42.4642603678767,15721.54,15884.0,12.359999999998763,2.0,6.1799999999993815,15872.41
15859.13,524.87,96.8,487.31,259.48,185.51,62.04,38.95,15877.06,15797.56,15746.31,15769.285333333333,45.51907509556893,15721.54,15884.0,-17.93000000000029,2.0,-8.965000000000146,15864.23
15863.49,520.51,96.8,274.83,52.75,253.95,72.36,149.12,15859.13,15797.49,15749.6,15772.387333333334,48.662148629913474,15721.54,15884.0,4.360000000000582,2.0,2.180000000000291,15877.82
15870.74,513.26,96.9,626.18,26.2,228.59,137.53,88.43,15863.49,15884.0,15774.54,15776.548666666667,51.56994043215304,15721.54,15884.0,7.25,2.0,3.625,15884.0
15877.64,506.36,96.9,315.01,110.14,126.15,20.0,46.98,15870.74,15864.7,15788.47,15781.063,54.31493139866706,15721.54,15884.0,6.899999999999636,2.0,3.449999999999818,15884.0
15874.12,509.88,96.9,662.21,90.77,169.0,181.66,89.58,15877.64,15877.06,15788.62,15785.711333333335,56.1440039261925,15721.54,15884.0,-3.5199999999986176,2.0,-1.7599999999993088,15884.0
15883.49,500.51,96.9,702.63,157.67,265.21,197.05,24.96,15874.12,15859.13,15797.56,15790.867,57.816279479405,15721.54,15884.0,9.369999999998981,2.0,4.684999999999491,15876.62
15884.0,500.0,96.9,200.04,307.17,260.34,179.96,127.95,15883.49,15863.49,15797.49,15795.590999999999,59.475441716079935,15721.54,15884.0,0.5100000000002183,2.0,0.25500000000010914,15883.6
15884.0,500.0,96.9,701.72,123.09,23.91,59.12,39.66,15884.0,15870.74,15884.0,15800.892333333333,60.04791360440158,15721.54,15884.0,0.0,2.0,0.0,15882.75
15865.42,518.58,96.8,192.22,253.1,75.35,99.29,71.86,15884.0,15877.64,15864.7,15805.237,59.83686979306255,15721.54,15884.0,-18.579999999999927,2.0,-9.289999999999964,15884.0
15872.41,511.59,96.9,398.87,168.63,97.26,94.34,157.92,15865.42,15874.12,15877.06,15810.266000000001,58.89247288192705,15730.99,15884.0,6.989999999999782,2.0,3.494999999999891,15884.0
15864.23,519.77,96.8,67.86,214.62,247.42,39.95,45.9,15872.41,15883.49,15859.13,15814.707333333332,57.720206038582624,15734.98,15884.0,-8.180000000000291,2.0,-4.0900000000001455,15884.0
15877.82,506.18,96.9,66.08,166.15,255.01,95.35,116.52,15864.23,15884.0,15863.49,15819.227333333334,57.154637959733776,15734.98,15884.0,13.590000000000146,2.0,6.795000000000073,15866.13
15884.0,500.0,96.9,597.29,60.31,168.93,160.09,118.71,15877.82,15884.0,15870.74,15823.562666666667,56.96403449997689,15734.98,15884.0,6.180000000000291,2.0,3.0900000000001455,15859.32
15884.0,500.0,96.9,572.02,306.7,46.5,170.88,36.68,15884.0,15865.42,15877.64,15828.53,55.450408406890006,15746.31,15884.0,0.0,2.0,0.0,15847.68
15884.0,500.0,96.9,688.6,272.58,168.19,72.54,127.31,15884.0,15872.41,15874.12,15832.535,54.9544964531693,15746.31,15884.0,0.0,2.0,0.0,15848.45
15876.62,507.38,96.9,486.11,332.3,49.57,106.58,32.22,15884.0,15864.23,15883.49,15836.542333333335,53.57723754925553,15746.31,15884.0,-7.3799999999992,2.0,-3.6899999999996,15846.02
15883.6,500.4,96.9,66.01,51.75,189.26,56.42,92.2,15876.62,15877.82,15884.0,15840.629666666666,52.27535190232813,15746.31,15884.0,6.979999999999563,2.0,3.4899999999997817,15843.97
15882.75,501.25,96.9,747.42,84.16,156.88,192.68,116.72,15883.6,15884.0,15884.0,15844.872666666666,50.25068843887233,15746.31,15884.0,-0.8500000000003638,2.0,-0.4250000000001819,15825.64
15884.0,500.0,96.9,62.11,373.35,19.16,54.04,135.9,15882.75,15884.0,15865.42,15849.310666666664,47.463419805303616,15746.31,15884.0,1.25,2.0,0.625,15808.36
15884.0,500.0,96.9,79.35,399.87,169.8,125.14,124.71,15884.0,15884.0,15872.41,15853.593666666666,44.406031152506145,15746.31,15884.0,0.0,2.0,0.0,15784.62
15884.0,500.0,96.9,356.26,168.97,184.83,38.51,55.56,15884.0,15876.62,15864.23,15858.183333333332,39.81326292996475,15749.6,15884.0,0.0,2.0,0.0,15782.48
15866.13,517.87,96.8,161.85,230.52,193.54,133.77,119.09,15884.0,15883.6,15877.82,15862.067666666666,34.13358600778224,15774.54,15884.0,-17.8700000000008,2.0,-8.9350000000004,15771.79
15859.32,524.68,96.8,712.88,241.18,258.9,74.27,43.63,15866.13,15882.75,15884.0,15864.893666666667,29.881846685512954,15788.47,15884.0,-6.809999999999491,2.0,-3.4049999999997453,15762.99
15847.68,536.32,96.7,314.41,374.24,216.4,179.8,133.87,15859.32,15884.0,15884.0,15866.867333333332,26.414266500974676,15788.62,15884.0,-11.639999999999418,2.0,-5.819999999999709,15779.34
15848.45,535.55,96.7,84.86,88.6,129.09,162.56,46.69,15847.68,15884.0,15884.0,15868.861666666666,22.22992918748962,15797.49,15884.0,0.7700000000004366,2.0,0.3850000000002183,15788.74
15846.02,537.98,96.7,326.92,242.17,264.91,122.79,102.18,15848.45,15884.0,15876.62,15870.477,18.27987192672848,15797.49,15884.0,-2.430000000000291,2.0,-1.2150000000001455,15774.03
15843.97,540.03,96.7,560.95,319.96,177.4,181.45,93.71,15846.02,15866.13,15883.6,15872.026333333333,13.122714814175099,15843.97,15884.0,-2.0500000000010914,2.0,-1.0250000000005457,15763.11
15825.64,558.36,96.6,372.91,219.66,186.43,71.0,62.4,15843.97,15859.32,15882.75,15870.081,15.412441517154782,15825.64,15884.0,-18.329999999999927,2.0,-9.164999999999964,15746.83
15808.36,575.64,96.5,72.73,285.63,59.97,105.34,142.17,15825.64,15847.68,15884.0,15868.203,19.0855401232405,15808.36,15884.0,-17.279999999998836,2.0,-8.639999999999418,15723.89
15784.62,599.38,96.3,337.35,377.31,182.24,93.98,101.71,15808.36,15848.45,15884.0,15865.121666666666,24.344021710896268,15784.62,15884.0,-23.73999999999978,2.0,-11.86999999999989,15702.91
15782.48,601.52,96.3,743.43,174.91,92.14,140.09,54.18,15784.62,15846.02,15884.0,15862.566666666668,28.63817963342108,15782.48,15884.0,-2.140000000001237,2.0,-1.0700000000006185,15697.45
15771.79,612.21,96.3,322.55,150.59,236.98,30.26,130.42,15782.48,15843.97,15866.13,15859.51,33.08477563311413,15771.79,15884.0,-10.68999999999869,2.0,-5.344999999999345,15685.73
15762.99,621.01,96.2,791.99,48.21,34.37,132.65,60.48,15771.79,15825.64,15859.32,15855.918333333333,37.39189677972928,15762.99,15884.0,-8.800000000001091,2.0,-4.400000000000546,15676.74
15779.34,604.66,96.3,127.27,397.34,82.06,114.55,131.13,15762.99,15808.36,15847.68,15852.641666666666,39.66096769595341,15762.99,15884.0,16.350000000000364,2.0,8.175000000000182,15665.57
15788.74,595.26,96.4,286.7,287.2,68.2,157.23,38.05,15779.34,15784.62,15848.45,15849.795666666667,41.10369188838997,15762.99,15884.0,9.399999999999636,2.0,4.699999999999818,15663.59
15774.03,609.97,96.3,347.98,187.14,204.26,133.74,80.86,15788.74,15782.48,15846.02,15846.146999999999,42.83152086641027,15762.99,15884.0,-14.709999999999127,2.0,-7.354999999999563,15648.59
15763.11,620.89,96.2,609.38,270.76,188.09,128.01,150.26,15774.03,15771.79,15843.97,15842.117333333334,44.78946288059915,15762.99,15884.0,-10.920000000000073,2.0,-5.460000000000036,15630.45
15746.83,637.17,96.1,315.92,245.24,33.5,173.59,122.83,15763.11,15762.99,15825.64,15837.545,47.297705248773326,15746.83,15884.0,-16.280000000000655,2.0,-8.140000000000327,15651.17
15723.89,660.11,96.0,756.33,240.07,160.51,129.26,21.78,15746.83,15779.34,15808.36,15832.827333333333,51.30969753366196,15723.89,15884.0,-22.94000000000051,2.0,-11.470000000000255,15655.65
15702.91,681.09,95.8,113.17,369.56,229.06,196.16,159.12,15723.89,15788.74,15784.62,15827.177333333333,55.92541762793294,15702.91,15884.0,-20.979999999999563,2.0,-10.489999999999782,15661.66
15697.45,686.55,95.8,139.4,73.53,35.77,118.42,61.78,15702.91,15774.03,15782.48,15821.617999999999,60.23832353939203,15697.45,15884.0,-5.459999999999127,2.0,-2.7299999999995634,15680.16
15685.73,698.27,95.7,650.86,44.06,148.97,164.51,132.46,15697.45,15763.11,15771.79,15815.215,64.14099354420186,15685.73,15884.0,-11.720000000001164,2.0,-5.860000000000582,15685.04
15676.74,707.26,95.7,356.11,56.94,60.73,35.52,78.36,15685.73,15746.83,15762.99,15808.306333333334,67.54819573867928,15676.74,15884.0,-8.989999999999782,2.0,-4.494999999999891,15678.4
15665.57,718.43,95.6,627.42,385.41,54.6,169.96,42.69,15676.74,15723.89,15779.34,15801.025333333333,70.80174957145849,15665.57,15884.0,-11.170000000000073,2.0,-5.585000000000036,15670.47
15663.59,720.41,95.6,452.05,204.32,84.17,63.65,118.61,15665.57,15702.91,15788.74,15793.678333333333,73.28688733422345,15663.59,15884.0,-1.9799999999995634,2.0,-0.9899999999997817,15667.92
15648.59,735.41,95.5,210.78,42.8,154.14,48.3,37.01,15663.59,15697.45,15774.03,15786.077333333333,76.15685179151897,15648.59,15884.0,-15.0,2.0,-7.5,15667.44
15630.45,753.55,95.4,681.93,57.67,63.36,118.52,95.3,15648.59,15685.73,15763.11,15777.639000000001,78.9520038514087,15630.45,15884.0,-18.139999999999418,2.0,-9.069999999999709,15671.32
15651.17,732.83,95.5,208.28,158.93,85.14,104.02,85.52,15630.45,15676.74,15746.83,15769.919666666667,79.63875137123897,15630.45,15884.0,20.719999999999345,2.0,10.359999999999673,15656.05
15655.65,728.35,95.6,355.56,194.5,105.69,138.33,34.82,15651.17,15665.57,15723.89,15762.308,79.2709672170985,15630.45,15884.0,4.479999999999563,2.0,2.2399999999997817,15656.2
15661.66,722.34,95.6,729.33,37.44,212.98,168.27,74.87,15655.65,15663.59,15702.91,15754.896666666667,77.88274614138781,15630.45,15884.0,6.010000000000218,2.0,3.005000000000109,15637.49
15680.16,703.84,95.7,156.1,165.86,228.31,113.11,38.39,15661.66,15648.59,15697.45,15748.102,75.07210696081677,15630.45,15866.13,18.5,2.0,9.25,15644.7
15685.04,698.96,95.7,704.79,370.36,46.19,170.09,23.82,15680.16,15630.45,15685.73,15742.065666666667,72.49064232576183,15630.45,15859.32,4.880000000001019,2.0,2.4400000000005093,15650.71
15678.4,705.6,95.7,752.1,82.88,202.49,159.49,18.09,15685.04,15651.17,15676.74,15736.035,69.87811401551711,15630.45,15848.45,-6.640000000001237,2.0,-3.3200000000006185,15651.26
15670.47,713.53,95.6,127.55,344.13,225.14,54.92,85.99,15678.4,15655.65,15665.57,15730.128,67.56681430453126,15630.45,15848.45,-7.930000000000291,2.0,-3.9650000000001455,15661.11
15667.92,716.08,95.6,122.34,188.75,73.38,32.59,108.65,15670.47,15661.66,15663.59,15724.110333333334,64.64127209382212,15630.45,15846.02,-2.5499999999992724,2.0,-1.2749999999996362,15643.92
15667.44,716.56,95.6,345.77,192.3,251.76,99.54,146.6,15667.92,15680.16,15648.59,15718.157666666666,61.156345800754885,15630.45,15843.97,-0.47999999999956344,2.0,-0.23999999999978172,15624.53
15671.32,712.68,95.7,159.32,396.88,191.83,84.04,28.75,15667.44,15685.04,15630.45,15712.402666666667,56.882905549658105,15630.45,15825.64,3.8799999999991996,2.0,1.9399999999995998,15625.81
15656.05,727.95,95.6,668.18,196.1,177.38,87.89,57.31,15671.32,15678.4,15651.17,15706.749666666667,53.57190478271267,15630.45,15808.36,-15.270000000000437,2.0,-7.635000000000218,15620.16
15656.2,727.8,95.6,391.77,191.46,144.56,87.28,153.19,15656.05,15670.47,15655.65,15701.677666666666,50.74866192202883,15630.45,15788.74,0.1500000000014552,2.0,0.0750000000007276,15599.72
15637.49,746.51,95.4,377.79,390.48,107.62,104.83,128.41,15656.2,15667.92,15661.66,15696.773333333334,49.55193209268925,15630.45,15788.74,-18.710000000000946,2.0,-9.355000000000473,15576.73
15644.7,739.3,95.5,432.0,318.71,155.96,177.25,87.85,15637.49,15667.44,15680.16,15692.180666666665,47.68417903226642,15630.45,15788.74,7.210000000000946,2.0,3.605000000000473,15597.69
15650.71,733.29,95.5,483.97,185.95,146.34,126.27,127.7,15644.7,15671.32,15685.04,15688.144666666667,45.80059415721854,15630.45,15788.74,6.009999999998399,2.0,3.0049999999991996,15612.94
15651.26,732.74,95.5,417.52,206.06,69.12,57.94,55.25,15650.71,15656.05,15678.4,15684.420333333333,44.01240940974876,15630.45,15788.74,0.5500000000010914,2.0,0.2750000000005457,15616.87
15661.11,722.89,95.6,512.73,153.54,69.83,67.44,62.57,15651.26,15656.2,15670.47,15680.479333333333,40.361879151046,15630.45,15788.74,9.850000000000364,2.0,4.925000000000182,15617.22
15643.92,740.08,95.5,89.33,295.76,26.42,77.06,126.52,15661.11,15637.49,15667.92,15675.652,35.3116547444078,15630.45,15774.03,-17.19000000000051,2.0,-8.595000000000255,15598.95
15624.53,759.47,95.4,113.84,395.3,245.6,69.38,137.44,15643.92,15644.7,15667.44,15670.668666666668,31.266758557196816,15624.53,15763.11,-19.389999999999418,2.0,-9.694999999999709,15570.13
15625.81,758.19,95.4,397.48,261.54,261.24,50.16,158.75,15624.53,15650.71,15671.32,15666.092,27.03077369049741,15624.53,15746.83,1.2799999999988358,2.0,0.6399999999994179,15553.17
15620.16,763.84,95.3,400.82,173.29,54.83,178.39,57.2,15625.81,15651.26,15656.05,15661.869666666667,23.668326048047668,15620.16,15723.89,-5.649999999999636,2.0,-2.824999999999818,15545.2
15599.72,784.28,95.2,309.35,192.89,39.12,199.24,101.55,15620.16,15661.11,15656.2,15657.730666666666,23.30281895749039,15599.72,15702.91,-20.44000000000051,2.0,-10.220000000000255,15535.78
15576.73,807.27,95.1,335.86,28.12,117.17,30.25,58.6,15599.72,15643.92,15637.49,15653.524666666666,26.087943132478557,15576.73,15697.45,-22.98999999999978,2.0,-11.49499999999989,15562.74
15597.69,786.31,95.2,362.0,343.29,181.27,193.18,120.01,15576.73,15624.53,15644.7,15650.199333333334,26.647884285322064,15576.73,15685.73,20.960000000000946,2.0,10.480000000000473,15550.32
15612.94,771.06,95.3,590.52,223.61,162.93,139.86,77.94,15597.69,15625.81,15650.71,15647.773,26.61500692374385,15576.73,15685.04,15.25,2.0,7.625,15561.48
15616.87,767.13,95.3,714.02,228.84,42.1,16.32,141.46,15612.94,15620.16,15651.26,15645.777333333333,26.61269270003736,15576.73,15685.04,3.930000000000291,2.0,1.9650000000001455,15549.63
15617.22,766.78,95.3,753.93,269.74,252.34,186.95,43.73,15616.87,15599.72,15661.11,15644.165666666666,26.835819166425,15576.73,15685.04,0.3499999999985448,2.0,0.1749999999992724,15547.86
15598.95,785.05,95.2,564.72,370.99,51.93,58.65,45.83,15617.22,15576.73,15643.92,15642.011,27.80011700111891,15576.73,15685.04,-18.269999999998618,2.0,-9.134999999999309,15546.12
15570.13,813.87,95.0,718.13,380.43,19.66,35.19,12.0,15598.95,15597.69,15624.53,15639.395666666667,30.699289287336054,15570.13,15685.04,-28.820000000001528,2.0,-14.410000000000764,15559.92
15553.17,830.83,94.9,790.38,298.42,90.96,107.65,39.67,15570.13,15612.94,15625.81,15636.819666666666,34.484735193540494,15553.17,15685.04,-16.959999999999127,2.0,-8.479999999999563,15579.56
15545.2,838.8,94.9,579.13,142.32,241.25,56.81,93.46,15553.17,15616.87,15620.16,15633.287333333334,38.192173674586996,15545.2,15685.04,-7.969999999999345,2.0,-3.9849999999996726,15578.35
15535.78,848.22,94.8,659.27,116.88,212.76,47.48,29.59,15545.2,15617.22,15599.72,15629.291666666666,41.865652286447364,15535.78,15685.04,-9.420000000000073,2.0,-4.710000000000036,15591.77
15562.74,821.26,95.0,188.33,245.29,17.59,130.7,126.75,15535.78,15598.95,15576.73,15625.994333333334,43.105522295927365,15535.78,15685.04,26.959999999999127,2.0,13.479999999999563,15578.81
15550.32,833.68,94.9,255.97,272.25,69.39,179.88,54.73,15562.74,15570.13,15597.69,15621.666333333334,43.98872632992995,15535.78,15685.04,-12.420000000000073,2.0,-6.210000000000036,15418.31
15561.48,822.52,95.0,145.85,356.51,171.99,153.51,97.2,15550.32,15553.17,15612.94,15617.547666666667,43.63346703517144,15535.78,15678.4,11.159999999999854,2.0,5.579999999999927,15428.1
15549.63,834.37,94.9,87.66,158.95,263.55,165.5,89.02,15561.48,15545.2,15616.87,15613.255333333334,43.77433633668172,15535.78,15671.32,-11.850000000000364,2.0,-5.925000000000182,15424.01
15547.86,836.14,94.9,220.98,378.93,200.6,155.83,58.8,15549.63,15535.78,15617.22,15609.168333333333,43.97158471174735,15535.78,15671.32,-1.7699999999986176,2.0,-0.8849999999993088,15444.9
15546.12,837.88,94.9,461.24,127.85,107.27,161.6,25.25,15547.86,15562.74,15598.95,15605.108333333334,43.98288601334594,15535.78,15671.32,-1.7399999999997817,2.0,-0.8699999999998909,15445.22
15559.92,824.08,95.0,775.42,63.74,150.59,155.6,71.74,15546.12,15550.32,15570.13,15601.524333333333,43.10041631923183,15535.78,15671.32,13.799999999999272,2.0,6.899999999999636,15422.21
15579.56,804.44,95.1,86.64,125.11,231.95,61.56,140.48,15559.92,15561.48,15553.17,15598.465666666665,41.190082636251454,15535.78,15661.11,19.639999999999418,2.0,9.819999999999709,15416.06
15578.35,805.65,95.1,325.33,318.12,57.83,62.2,96.29,15579.56,15549.63,15545.2,15595.875666666667,39.865941699420794,15535.78,15661.11,-1.2099999999991269,2.0,-0.6049999999995634,15434.89
